Date,Title,Brief,Link
"December 5, 2020 1:03:47 am","Farm laws not done in a jiffy, consultations took place at various levels: Sitharaman","The Finance Minister said the government has extensively used the minimum support price (MSP) to help farmers, and both the MSP and APMC (agricultural produce market committee) system will continue under the new regime as well.",https://indianexpress.com/article/business/economy/farm-laws-not-done-in-a-jiffy-consultations-took-place-at-various-levels-sitharaman-7092173/
" December 5, 2020  12:58:09 am",RBI offers more funds to 26 sectors identified by Kamath Committee,"The RBI had announced the TLTRO on Tap scheme on October 9, 2020 which will be available up to March 31, 2021. Accordingly, it was decided to conduct on tap",https://indianexpress.com/article/business/economy/rbi-offers-more-funds-to-26-sectors-identified-by-kamath-committee-7092170/
" December 4, 2020  1:29:13 pm","RBI Monetary Policy: RBI keeps repo rate unchanged at 4%, maintains accommodative stance","RBI Monetary Policy 2020: On GDP growth, the RBI now projects the real GDP growth for FY21 at -7.5 per cent from the -9.5 per cent it projected in their earlier meeting. Q3 growth is seen at 0.1 per cent and Q4 growth is seen at 0.7 per cent.",https://indianexpress.com/article/business/economy/rbi-reserve-bank-of-india-monetary-policy-committee-december-2020-meeting-outcome-key-announcements-7091164/
" December 4, 2020  7:34:39 am","Govt expects better Q3 results, doesn’t see repeat of Q1 contraction in GDP","GDP in Q3 is expected to be better than in Q2 due to a broad-based improvement in various economic activity indicators, even as some of the crucial data points are starting to moderate.",https://indianexpress.com/article/business/economy/govt-expects-better-q3-results-doesnt-see-repeat-of-q1-contraction-in-gdp-7089522/
"December 3, 2020 5:53:12 pm",RBI likely to maintain ‘accommodative’ stance in ongoing policy review: Assocham,"It also said that the accommodative stance would reflect the RBI's commitment to keep the lending rates benign to support growth, hit by the COVID-19 pandemic.",https://indianexpress.com/article/business/economy/rbi-likely-to-maintain-accommodative-stance-in-ongoing-policy-review-assocham-7085429/
"December 3, 2020 2:53:59 pm",Indian economy witnessing V-shaped recovery: Finance Ministry report,"The growth drivers have obtained the largest support from agriculture followed by construction and manufacturing, it said, adding, the contact-sensitive services sector has also contributed although mainly through logistics and communication.",https://indianexpress.com/article/business/economy/indian-economy-witnessing-v-shaped-recovery-finance-ministry-finmin-report-7084331/
" December 4, 2020  12:36:57 am",Services sector: Bisiness activity rises for 2nd straight month,The seasonally adjusted India Services Business Activity Index posted above the critical 50 mark that separates growth from contraction for the second month in a row during November.,https://indianexpress.com/article/business/economy/business-activity-rises-for-second-straight-month-employment-up-for-first-time-in-nine-months-7083770/
"November 30, 2020 5:12:27 am",Budget FY-Plan to boost fund infusion for infra projects,"Extant regulatory norms effectively bar these investors, that bring in patient capital, from funding private-sector special purpose vehicles (SPVs), while most infrastructure firms are set up as SPVs.",https://indianexpress.com/article/business/economy/budget-fy-plan-to-boost-fund-infusion-for-infra-projects-7073462/
" November 30, 2020  9:49:21 am","Competition Bill: Options for faster case disposal, CCI to name probe arm chief","The head of the investigative arm of the CCI, the Director-General (DG), is currently appointed by the Centre. Industry bodies and experts had opposed the proposal to give this authority to the competition watchdog, noting that such a move may compromise the independence of the DG.",https://indianexpress.com/article/business/economy/competition-bill-options-for-faster-case-disposal-cci-to-name-probe-arm-chief-7073460/
" November 30, 2020  9:58:29 am","Will award projects worth Rs 2 lakh crore by FY21, Covid has made us more aggressive: NHAI Chairman","NHAI Chairman Sukhbir Singh Sandhu tells The Indian Express that COVID has made the organisation more aggressive in pushing targets; works worth Rs 2 lakh crore will be awarded this fiscal, and that NHAI is in the process of identifying and weeding out non-performers who delay work",https://indianexpress.com/article/business/economy/sukhbir-singh-sandhu-interview-covid-projects-nhai-chairman-7073457/
"November 29, 2020 1:15:10 am","Now, Punjab too accepts Centre’s borrowing option","Punjab will get permission for additional borrowing of Rs 3,033 crore (0.5% of its GSDP).",https://indianexpress.com/article/business/economy/now-punjab-too-accepts-centres-borrowing-option-7072237/
"November 29, 2020 1:10:55 am",‘Govt considers cancelling GST registration of non-compliant assessees’,Sources said tax officers have been directed to follow up personally with these defaulting taxpayers so that their GSTR-3B returns due for the month are filed by November 30. ,https://indianexpress.com/article/business/economy/govt-considers-cancelling-gst-registration-of-non-compliant-assessees-7072224/
"November 28, 2020 8:13:09 am","For the world economy, a grim slog tempered by new hopes","With the United States suffering its most rampant transmission yet and with major nations in Europe again under lockdown, prospects remain grim for a meaningful worldwide recovery before the middle of next year and far longer in some economies.",https://indianexpress.com/article/business/economy/for-the-world-economy-a-grim-slog-tempered-by-new-hopes-7071392/
" November 28, 2020  9:25:44 am","GDP shrinks 7.5% in Q2; manufacturing picks up, services sector worst hit","Encouraging, but need to be cautious due to Covid: CEA",https://indianexpress.com/article/business/economy/indian-economy-gdp-manufacturing-service-sector-7071242/
"November 28, 2020 1:01:10 am",Core industries’ output shrinks for 8th straight month in October,"The production of eight core sectors had contracted 5.5 per cent in October 2019, data released by the Commerce and Industry Ministry showed on Friday.",https://indianexpress.com/article/business/economy/core-industries-output-shrinks-for-8th-straight-month-in-oct-7071153/
" November 28, 2020  12:54:19 am",FDI up 15% to $30 billion in 1st half of fiscal year,"Sectors which attracted maximum foreign inflows during April-September 2020-21 included computer software and hardware ($17.55 billion), services ($2.25 billion), trading ($949 billion), chemicals ($437 million) and automobile ($417 million). ",https://indianexpress.com/article/business/economy/fdi-up-15-to-30-billion-in-1st-half-of-fiscal-year-7071145/
" November 28, 2020  7:44:44 am","Covid to washout FY21, economists see 10% growth in FY22 on low base","Pick up in economic activity, negligible chances of lockdown boost hopes of next fiscal seeing positive growth.",https://indianexpress.com/article/business/economy/covid-to-washout-fy21-economists-see-10-growth-in-fy22-on-low-base-7071090/
"November 27, 2020 7:21:58 pm",Eight core industries’ output contracts 2.5% in October,"The production of eight core sectors had contracted 5.5 per cent in October 2019, data released by the Commerce and Industry Ministry showed on Friday.",https://indianexpress.com/article/business/economy/eight-core-industries-output-contracts-2-5-per-cent-in-october-7070925/
" November 27, 2020  9:00:52 pm","India GDP Q2 Data: India’s GDP contracts 7.5% in Q2, enters technical recession","India GDP Q2 Data: The second straight quarter of contraction pushed India to its first technical recession.
",https://indianexpress.com/article/business/economy/india-q2-july-september-gdp-live-updates-gross-domestic-product-data-7070660/
"November 27, 2020 5:06:21 am",PNGRB simplifies gas pipeline tariff to make it more affordable,"“These regulations have set the ground for gas consumption to go up for people in far flung areas of the country,” said Vivekanand Subbaraman, analyst at Ambit Capital.",https://indianexpress.com/article/business/economy/pngrb-simplifies-gas-pipeline-tariff-to-make-it-more-affordable-7069891/
"November 27, 2020 4:58:34 am",LVB shares suspended from bourses,Shares of LVB had risen by 4.8 per cent to Rs 7.65 on Wednesday amid hopes that the RBI will announce some scheme to compensate shareholders.,https://indianexpress.com/article/business/economy/lvb-shares-suspended-from-bourses-7069886/
"November 27, 2020 4:34:46 am","FC Kohli, ‘father of Indian IT industry’, passes away","Expressing grief over his death, Prime Minister Narendra Modi tweeted, “Shri FC Kohli Ji will be remembered for his pioneering contributions to the world of IT.",https://indianexpress.com/article/business/economy/fc-kohli-father-of-indian-it-industry-passes-away-7069877/
" November 21, 2020  1:11:28 am","Cap on weekly working time retained, spread-over time hiked to 12 hours in draft rules",Experts said the extension in the spread-over time will have adverse consequences on the workers.,https://indianexpress.com/article/business/economy/cap-weekly-working-time-retained-hiked-12-hours-in-draft-rules-7059564/
